tea,jill_says_,coffee_tag,type,id,lat,lon,amenity,name,,cuisine_ta,cuisine1,cuisine2,cuisine3,cuisine4,cuisine5,cuisine6,cuisine7
,,,node,6008979885,40.7589838,-73.9901759,cafe,St Kilda Coffee,,,,,,,,,
,,,node,5155257112,40.7400388,-73.7911534,cafe,Star Care,,,,,,,,,
,,,node,2702857192,40.744475,-74.0062646,cafe,Star On 18,,,,,,,,,
,,,node,2522802850,40.7761633,-73.9110242,cafe,Starbucks,,,,,,,,,
,,,node,4951636221,40.7609195,-73.7665147,cafe,Starbucks,,,,,,,,,
,,,node,6681744660,40.6887441,-73.9629364,cafe,Starbucks,,,,,,,,,
,,,node,6859180119,40.6891039,-73.9859325,cafe,Starbucks,,,,,,,,,
,,,node,9173283016,40.7742116,-73.9546884,cafe,Starbucks,,,,,,,,,
,,,node,6575702085,40.7416368,-74.0051408,cafe,Starbucks Reserve Roastery,,,,,,,,,
,,,node,9140429120,40.6769858,-73.9591467,cafe,Stay Press'd,,juice,juice,,,,,,
,,,node,5406250237,40.7564208,-73.9213002,cafe,Steinway Coffee Shop,,,,,,,,,
,,,node,6139560285,40.7435856,-74.0032089,cafe,Stone Street Coffee Company,,,,,,,,,
,,,node,6006336588,40.6888247,-73.9551938,cafe,Stonefruit,,,,,,,,,
,,,node,5281909155,40.8242066,-73.9456088,cafe,Sugar Hill Cafe,,,,,,,,,
,,,node,2703242521,40.7473252,-74.000383,cafe,Sullivan Street bakery,,"Italian coffee, Breads, lite meals","Italian coffee, Breads, lite meals",,,,,,
,,,node,4942076011,40.7677239,-73.911692,cafe,Sultana Cafe,,,,,,,,,
,,,node,5728801365,40.6475474,-74.0003504,cafe,Sun House Cafe,,,,,,,,,
,,,node,2704034204,40.7359816,-73.98546,cafe,Sunburst Espresso Bar,,diner,diner,,,,,,
,,,node,7036452476,40.7398896,-73.9821488,cafe,Sunflower Cafe,,breakfast;american,breakfast,american,,,,,
,,,node,4046748105,40.6937302,-73.9227848,cafe,Sunrise Sunset,,,,,,,,,
,,,node,6898814394,40.654643,-74.0043906,cafe,Sunset Bagels,,bagel;diner,bagel,diner,,,,,
,,,node,6055272196,40.7913646,-73.9513622,cafe,Superior Café,,,,,,,,,
,,,node,1707825822,40.7544373,-73.9953011,cafe,Sushi Star,,sushi;japanese,sushi,japanese,,,,,
,,,node,5160028818,40.7577198,-73.9631297,cafe,Sutton Cafe Restaurant,,american,american,,,,,,
,,,way,250423203,40.7027517,-73.9256744,cafe,Sweet and Shiny,,Cupcakes_Cakes__Sandwiches,Cupcakes_Cakes__Sandwiches,,,,,,
,,,node,4208955389,40.7345574,-74.0063447,cafe,Sweet Corner Bakeshop,,,,,,,,,
,,,node,8953971450,40.7483015,-73.9386495,cafe,Sweet Leaf Coffee Roasters,,,,,,,,,
,,,node,1737296859,40.7202016,-74.0139829,cafe,Sweet Love Snack Bar,,,,,,,,,
,,,node,5132368123,40.7175738,-73.9969891,cafe,Sweet Moment,,,,,,,,,
,,,node,5136315012,40.7580814,-73.9235018,cafe,Sweet Scene,,,,,,,,,
,,,node,2546985529,40.7264799,-73.9914802,cafe,Sweetgreen,,health_food,health_food,,,,,,
,,,node,3865005275,40.743271,-73.95158,cafe,Sweetleaf,,,,,,,,,
,,,node,5614134321,40.7345353,-73.9553797,cafe,Sweetleaf Coffee,,,,,,,,,
,,,node,6218981269,40.71729,-73.9996503,cafe,Sweets Bakery,,,,,,,,,
,,,way,250372535,40.6802739,-73.9402653,cafe,T-Cup Cafe,,,,,,,,,
,,,node,7150082985,40.7238795,-73.9967151,cafe,T2 tea,,,,,,,,,
,,,node,5016408121,40.7024525,-74.016284,cafe,Table Green,,,,,,,,,
,,,node,2825233200,40.7137279,-74.0084336,cafe,Takahachi Bakery,,japanese_bakery,japanese_bakery,,,,,,
,,,node,2759204916,40.7910099,-73.9741121,cafe,Tal Bagels,,bagel,bagel,,,,,,
,,,node,3448911320,40.7777126,-73.9570936,cafe,Tal Bagels,,bagel,bagel,,,,,,
,,,node,5640736950,40.7355352,-73.9797556,cafe,Tal Bagels,,bagel,bagel,,,,,,
,,,node,5640741631,40.777498,-73.9503988,cafe,Tal Bagels,,bagel,bagel,,,,,,
,,,node,8576802826,40.7186007,-73.9483052,cafe,Talea,,,,,,,,,
,,,node,3574687793,40.7289402,-73.9845472,cafe,Tarallucci e Vino,,italian,italian,,,,,,
,,,node,3611236718,40.7218037,-73.9964299,cafe,Tartinery,,,,,,,,,
,,,node,2153886448,40.7935819,-73.9722085,cafe,Tasti D-Lite,,,,,,,,,
,,,node,5806583254,40.7512755,-73.9793045,cafe,Taylor St. Baristas,,,,,,,,,
,,,node,2186522367,40.7068069,-74.0085989,cafe,Taz Cafe,,,,,,,,,
,,,node,2293948657,40.6974746,-73.9934263,cafe,Tazza,,,,,,,,,
,,,node,2707987524,40.8052044,-73.9656385,cafe,Tea Magic,,,,,,,,,
,,,node,9035676817,40.7476635,-73.9864189,cafe,Tea Makers,,,,,,,,,
,,,node,5799024753,40.7163524,-73.9981687,cafe,Ten Ren,,korean,korean,,,,,,
,,,node,2562006774,40.6544957,-73.97926,cafe,Terrace Coffee Shop,,diner,diner,,,,,,
,,,node,6178688685,40.6424359,-74.0025366,cafe,Thaï tea milk spot,,,,,,,,,
,,,node,6775505585,40.7295053,-73.9911197,cafe,The Alley,,,,,,,,,
,,,node,7126840190,40.635656,-74.0233237,cafe,The Attic,,,,,,,,,
,,,node,6872279133,40.7058618,-73.9219914,cafe,The Bad Bagel,,bagel;breakfast;sandwich,bagel,breakfast,sandwich,,,,
,,,node,5695227262,40.6757661,-73.9743815,cafe,The Bagel Pub,,bagel;sandwich,bagel,sandwich,,,,,
,,,node,1827182566,40.6784602,-73.9641499,cafe,The Bakery on Bergen,,pastry;breakfast;burger,pastry,breakfast,burger,,,,
,,,node,7801840745,40.7722798,-73.9206498,cafe,The Barn,,,,,,,,,
,,,node,4844172523,40.7313459,-73.9920122,cafe,The Bean,,,,,,,,,
,,,node,3822484908,40.7200547,-73.9551628,cafe,The Bedford,,,,,,,,,
,,,node,1427265079,40.7539377,-73.9768745,cafe,The Beer Bar Cafe Centro,,,,,,,,,
,,,node,4846658821,40.7520894,-73.9900673,cafe,The Bread Factory Cafe,,,,,,,,,
,,,node,4815675523,40.6827477,-73.9955411,cafe,The Brooklyn Strategist,,,,,,,,,
,,,node,7964143166,40.7553536,-73.9564818,cafe,The Café @ Cornell Tech,,,,,,,,,
,,,node,5229546633,40.6351466,-73.9957876,cafe,The Chocolate Bar,,,,,,,,,
,,,node,3958232662,40.7435359,-73.9925708,cafe,The Corner Cafe,,bagel;sandwich;breakfast;salad,bagel,sandwich,breakfast,salad,,,
,,,node,2384821772,40.7388452,-73.9998143,cafe,The Donut Pub,,donut,donut,,,,,,
,,,node,2826581781,40.7163413,-73.9885359,cafe,The Doughnut Plant,,donut,donut,,,,,,
,,,node,4212376889,40.7341718,-74.0074226,cafe,The Elk,,,,,,,,,
,,,node,5613044405,40.7073204,-73.9537223,cafe,The Fiction,,,,,,,,,
,,,node,6175354948,40.6825942,-73.9632502,cafe,The Good Batch,,pastry;ice_cream,pastry,ice_cream,,,,,
,,,node,2827478159,40.8035851,-73.9636651,cafe,The Hungarian Pastry Shop,,,,,,,,,
,,,way,250269766,40.7331282,-74.0107996,cafe,The Landing at Pier 45 by Coffeed,,,,,,,,,
,,,node,9064064217,40.7234822,-73.9886664,cafe,The Lazy Llama Coffee Bar,,,,,,,,,
,,,node,5229539586,40.6268998,-73.9762242,cafe,The Little Things,,,,,,,,,
,,,node,4995839314,40.7483354,-73.9494339,cafe,The Mill,,,,,,,,,
,,,node,5351612917,40.7066709,-73.8972292,cafe,The Nest Fine Desserts,,,,,,,,,
,,,node,2259012625,40.6814376,-73.9346162,cafe,The Pantry,,,,,,,,,
,,,node,6666722028,40.754399,-73.993352,cafe,The People's Forum,,,,,,,,,
,,,node,5433332835,40.7554688,-73.9707954,cafe,The Picnic Basket,,,,,,,,,
,,,node,5629115420,40.6885416,-73.9168727,cafe,The Platform,,,,,,,,,
,,,node,5601037419,40.7867898,-73.822062,cafe,The Stonebridge,,,,,,,,,
,,,node,6852827669,40.7007773,-73.9075749,cafe,The Stoop,,sandwich; bagel; soup,sandwich,bagel,soup,,,,
,,,node,5156180444,40.7659582,-73.9190894,cafe,The Teapsy,,,,,,,,,
,,,node,8670146200,40.7579172,-73.9890503,cafe,The Times Eatery,,,,,,,,,
,,,node,1999231230,40.7117855,-73.9514399,cafe,The West,,sandwich,sandwich,,,,,,
,,,node,886175538,40.725448,-73.992374,cafe,Think Coffee,,sandwich,sandwich,,,,,,
,,,node,1754412984,40.7330073,-73.9897302,cafe,Think Coffee,,sandwich,sandwich,,,,,,
,,,node,1853451181,40.739495,-74.0029857,cafe,Think Coffee,,,,,,,,,
,,,node,5265747921,40.7384445,-73.9958164,cafe,Think Coffee,,,,,,,,,
,,,node,6605132001,40.7522199,-74.0017007,cafe,Think Coffee,,,,,,,,,
,,,node,6791111462,40.6358689,-74.0089533,cafe,Tiger Sugar,,taiwanese;bubble_tea,taiwanese,bubble_tea,,,,,
,,,node,663070723,40.757084,-73.977893,cafe,Toasties,,sandwich,sandwich,,,,,,
,,,node,4300438090,40.7281762,-73.9821791,cafe,Tompkins Square Bagels,,bagel,bagel,,,,,,
,,,node,8835666276,40.6321426,-73.9504003,cafe,Topfer Library Cafe,,,,,,,,,
,,,node,1767273825,40.7002323,-73.9933602,cafe,Tutt Café,,mediterranean,mediterranean,,,,,,
,,,node,889080115,40.7149297,-74.0110479,cafe,Twin Cafe,,,,,,,,,
,,,node,5269083757,40.8006177,-73.9426122,cafe,UGC Eats,,,,,,,,,
,,,node,6818236367,40.6775944,-74.0182684,cafe,Uhuru Design,,,,,,,,,
,,,node,3892300447,40.7502191,-73.967463,cafe,UN Visitors Café,,,,,,,,,
,,,node,5711108963,40.764795,-73.9233644,cafe,Under Pressure Espresso Bar,,,,,,,,,
,,,node,7360048873,40.7377576,-73.9878579,cafe,Union Square Cafe,,,,,,,,,
,,,node,7126840192,40.6349682,-74.0235906,cafe,Unique Bakery II,,chinese;pastry,chinese,pastry,,,,,
,,,node,5793095927,40.7634155,-73.9654893,cafe,Upper East Café,,,,,,,,,
,,,node,1825848794,40.7956693,-73.9714069,cafe,UPS Shipping,,,,,,,,,
,,,node,2340960566,40.808949,-73.9609388,cafe,Uris Deli,,,,,,,,,
,,,node,6332128590,40.7149076,-73.9929085,cafe,V-Bread,,,,,,,,,
,,,node,3864439260,40.760831,-73.923283,cafe,Vanilla Sky,,,,,,,,,
,,,node,6796160726,40.723174,-73.94425,cafe,Variety Coffee,,,,,,,,,
,,,node,2494226535,40.6738326,-73.9822047,cafe,Velvette Brew Espresso Bar,,,,,,,,,
,,,node,5627868643,40.7039682,-73.9190111,cafe,VEX El Cafe,,,,,,,,,
,,,node,6169401685,40.7757422,-73.9897532,cafe,Vin sur Vingt,,french,french,,,,,,
,,,node,8923548077,40.74042,-73.8793041,cafe,Vivi,,bubble_tea,bubble_tea,,,,,,
,,,node,7362789424,40.7404706,-73.984298,cafe,ViVi Bubble Tea,,bubble_tea,bubble_tea,,,,,,
,,,node,3676784853,40.7326825,-73.9861815,cafe,ViVi Bubble Tea,,,,,,,,,
,,,node,4444156976,40.7363224,-73.994803,cafe,ViVi Bubble Tea,,,,,,,,,
,,,node,4513631498,40.7227486,-73.9890819,cafe,ViVi Bubble Tea,,,,,,,,,
,,,node,5754840626,40.7593056,-73.9921933,cafe,ViVi Bubble Tea,,,,,,,,,
,,,node,5912968131,40.6905679,-73.9917738,cafe,ViVi Bubble Tea,,,,,,,,,
,,,node,6259694363,40.7151944,-73.9975111,cafe,ViVi Bubble Tea,,,,,,,,,
,,,node,6259730842,40.7438479,-73.9954656,cafe,ViVi Bubble Tea,,,,,,,,,
,,,node,6260059211,40.7136566,-73.9974429,cafe,ViVi Bubble Tea,,,,,,,,,
,,,node,6260102833,40.6356846,-74.0096259,cafe,ViVi Bubble Tea,,,,,,,,,
,,,node,6462532126,40.7303245,-73.9895846,cafe,ViVi Bubble Tea,,,,,,,,,
,,,node,6966637055,40.6119143,-73.9831641,cafe,Vivi's Bubble Tea,,bubble_tea,bubble_tea,,,,,,
,,,node,5937385486,40.5752969,-73.9627591,cafe,Volna,,,,,,,,,
,,,node,5334051621,40.7087364,-74.0069962,cafe,Voyager Espresso,,,,,,,,,
,,,node,3819506464,40.7218634,-73.983356,cafe,Wafels and Dinges,,waffle,waffle,,,,,,
,,,node,1428036650,40.7545385,-73.9840441,cafe,Waffels and dinges,,,,,,,,,
,,,node,2522802835,40.779282,-73.9155723,cafe,Waltz Astoria,,,,,,,,,
,,,node,2709389149,40.7451223,-73.9783239,cafe,Wattle Cafe,,breakfast;sandwich,breakfast,sandwich,,,,,
,,,way,576289504,40.7857566,-73.984558,cafe,West 79th Street Boat Basin Café,,,,,,,,,
,,,node,2020724922,40.7375845,-74.0001443,cafe,Whole Green,,,,,,,,,
,,,node,2550051091,40.7338779,-74.0004371,cafe,Whynot,,,,,,,,,
,,,node,2561995554,40.6490827,-73.977662,cafe,Windsor Coffee,,,,,,,,,
,,,node,5155761608,40.7494987,-73.897702,cafe,Woodside Cafe,,,,,,,,,
,,,node,5906891085,40.6414135,-73.7889974,cafe,World Bean,,,,,,,,,
,,,node,6781597689,40.7715862,-73.8661845,cafe,World Bean,,,,,,,,,
,,,node,6781597922,40.7690939,-73.8618128,cafe,World Bean,,,,,,,,,
,,,node,7212990525,40.6459047,-73.7735306,cafe,World Bean,,,,,,,,,
,,,node,2494245451,40.7287982,-73.9877498,cafe,Xing Fu Tang,,bubble_tea,bubble_tea,,,,,,
,,,node,6621617759,40.739814,-73.999021,cafe,Yanni's coffee,,,,,,,,,
,,,node,8792307154,40.7383852,-73.9837032,cafe,Yaya Tea,,japanese;snack,japanese,snack,,,,,
,,,node,8923585561,40.7418168,-73.8785792,cafe,Yaya Tea,,,,,,,,,
,,,node,2555123886,40.7162561,-73.9949881,cafe,Yaya Tea Garden,,japanese;chinese,japanese,chinese,,,,,
,,,node,6110940186,40.7191116,-73.9963326,cafe,Yaya Tea Garden,,chinese;japanese,chinese,japanese,,,,,
,,,node,2603955364,40.8235504,-73.9490856,cafe,Yellow Banana Snack Bar,,,,,,,,,
,,,node,7656695500,40.6367635,-74.0088184,cafe,Yi Fang Tea,,bubble_tea,bubble_tea,,,,,,
,,,node,9075295302,40.7656124,-73.9570688,cafe,Yia Yia's Homemade Greek Food,,greek,greek,,,,,,
,,,node,2486570141,40.7231858,-73.9901312,cafe,Yonah Shimmel Knish Bakery,,,,,,,,,
,,,node,5573636404,40.7832735,-73.9480375,cafe,Yorkville Bagel & Cafe,,,,,,,,,
,,,node,5739490440,40.7033905,-73.9301425,cafe,Your Way Cafe,,burrito;wrap,burrito,wrap,,,,,
,,,node,5793887413,40.5992021,-73.954288,cafe,Yum Yum Bakery,,asian;bakery;bubble_tea,asian,bakery,bubble_tea,,,,
,,,node,2745620594,40.7847359,-73.9796748,cafe,Zabar's Cafe,,,,,,,,,
,,,node,410235438,40.8003709,-73.961816,cafe,Zanny's Cafe,,,,,,,,,
,,,node,2562136780,40.6637848,-73.9806686,cafe,Zatar,,middle_eastern,middle_eastern,,,,,,
,,,node,5978556723,40.7084968,-74.0067776,cafe,Zeytin,,mediterranean,mediterranean,,,,,,
,,,node,7259558970,40.807773,-73.9531593,cafe,Zoe Café and Hookah Lounge,,,,,,,,,
,,,node,1427286079,40.750576,-73.9768712,cafe,Zucker's Bagels & Smoked Fish;Cafe Metro,,bagel;sandwich,bagel,sandwich,,,,,
,,,node,5669779496,40.7778381,-73.9782532,cafe,Zucker's Bagels and Smoked Fish,,bagel,bagel,,,,,,
,,,node,889478283,40.7157245,-74.0099573,cafe,Zuckers Bagels & Smoked Fish,,bagel,bagel,,,,,,
,,,node,4878970825,40.5773,-73.9621202,cafe,Домашняя кухня,,,,,,,,,
,,,node,8333740831,40.7173194,-73.9926356,cafe,洋紫荊,,,,,,,,,
,,,way,248507568,40.621257,-74.0265854,cafe,,,bubble_tea,bubble_tea,,,,,,
,,,node,2017709329,40.73749,-73.87685,cafe,,,,,,,,,,
,,,node,2550112949,40.7775337,-73.9784829,cafe,,,,,,,,,,
,,,node,2552486455,40.6385548,-74.0354762,cafe,,,,,,,,,,
,,,node,2552775452,40.6358107,-74.0258504,cafe,,,,,,,,,,
,,,node,2557487255,40.6239764,-74.0041395,cafe,,,,,,,,,,
,,,node,2568554110,40.7025846,-73.9888463,cafe,,,,,,,,,,
,,,node,2912097356,40.8999191,-73.9125427,cafe,,,,,,,,,,
,,,node,3118144380,40.665751,-73.9099068,cafe,,,,,,,,,,
,,,node,3350979283,40.6997079,-73.996627,cafe,,,,,,,,,,
,,,node,4394357389,40.7183697,-74.0056375,cafe,,,,,,,,,,
,,,node,4792165597,40.7141971,-73.9937931,cafe,,,,,,,,,,
,,,node,4870280864,40.7631599,-74.0005711,cafe,,,,,,,,,,
,,,node,4931686522,40.7407674,-73.9918982,cafe,,,,,,,,,,
,,,node,4987290427,40.564523,-73.9102081,cafe,,,,,,,,,,
,,,node,5159087925,40.6055286,-74.0006279,cafe,,,,,,,,,,
,,,node,5759472203,40.7139365,-73.9204257,cafe,,,,,,,,,,
,,,node,5761078724,40.7586961,-73.9889388,cafe,,,,,,,,,,
,,,node,5906764089,40.751312,-73.9401037,cafe,,,,,,,,,,
,,,node,6177522385,40.7043406,-73.986637,cafe,,,,,,,,,,
,,,node,6270644226,40.7906349,-73.9519553,cafe,,,,,,,,,,
,,,node,6734071958,40.7276892,-74.0004432,cafe,,,,,,,,,,
,,,node,7134303414,40.7618661,-73.9730709,cafe,,,,,,,,,,
,,,node,8953971452,40.7498284,-73.9414818,cafe,,,,,,,,,,
,,,way,696508287,40.7461188,-73.9582681,cafe,,,,,,,,,,
,,,way,702073570,40.753506,-73.9842995,cafe,,,,,,,,,,
